temp_bin,temp_label,humidity_bin,humidity_label,soil_bin,soil_label,light_bin,light_label,temperature_c,humidity_pct,soil_pct,light_pct,action,action_name,reward,next_temperature_c,next_humidity_pct,next_soil_pct,replicate
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,18.71,29.46,33.22,85.0,2,MIST_HIGH,-16.084,17.41,42.46,32.22,3
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,18.86,33.7,38.36,88.9,3,PUMP,29.546,19.56,32.7,53.36,0
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,21.26,34.0,36.72,85.23,3,PUMP,34.291,21.96,33.0,51.72,1
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,18.71,32.05,34.71,89.82,3,PUMP,18.781,19.41,31.05,49.71,2
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,21.17,27.45,35.85,89.62,3,PUMP,21.683,21.87,26.45,50.85,3
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,19.98,26.73,33.48,86.0,4,PUMP_MIST_LOW,14.401,19.48,33.73,45.48,0
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,20.48,32.86,33.3,90.32,4,PUMP_MIST_LOW,25.429,19.98,39.86,45.3,1
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,19.41,33.56,38.14,88.6,4,PUMP_MIST_LOW,33.286,18.91,40.56,50.14,2
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,19.87,28.52,33.23,93.64,4,PUMP_MIST_LOW,16.41,19.37,35.52,45.23,3
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,19.73,30.12,39.88,89.89,5,PUMP_MIST_HIGH,45.179,18.23,43.12,54.88,0
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,20.12,29.31,31.88,86.34,5,PUMP_MIST_HIGH,28.31,18.62,42.31,46.88,1
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,20.72,31.0,37.6,84.44,5,PUMP_MIST_HIGH,44.963,19.22,44.0,52.6,2
0,COOL,0,VERY_DRY,1,DRY,3,BRIGHT,20.14,33.42,34.38,90.38,5,PUMP_MIST_HIGH,40.216,18.64,46.42,49.38,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,18.94,33.79,59.09,11.87,0,OFF,20.378,18.44,35.79,59.09,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.04,30.41,58.52,10.12,0,OFF,16.493,18.54,32.41,58.52,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,21.38,33.3,57.61,10.41,0,OFF,28.887,20.88,35.3,57.61,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.93,29.99,60.17,15.11,0,OFF,18.407,20.43,31.99,60.17,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.37,32.68,62.8,11.92,1,MIST_LOW,38.629,17.67,43.68,63.8,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.14,29.07,62.22,15.1,1,MIST_LOW,36.57,18.44,40.07,63.22,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,21.06,32.91,55.76,18.48,1,MIST_LOW,54.02,19.36,43.91,56.76,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.76,33.47,58.08,18.85,1,MIST_LOW,51.094,18.06,44.47,59.08,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.39,28.39,58.87,20.99,2,MIST_HIGH,35.69,16.59,46.39,60.87,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.97,27.19,58.39,13.14,2,MIST_HIGH,36.639,17.17,45.19,60.39,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.15,30.35,57.55,12.86,2,MIST_HIGH,43.999,17.35,48.35,59.55,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.13,31.58,58.72,11.8,2,MIST_HIGH,40.271,16.33,49.58,60.72,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.77,26.35,60.45,17.46,3,PUMP,-16.071,19.97,30.35,78.45,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.87,29.09,59.64,18.85,3,PUMP,-9.665,20.07,33.09,77.64,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,21.35,29.96,53.37,15.03,3,PUMP,6.411,20.55,33.96,71.37,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.25,32.96,61.74,14.28,3,PUMP,-9.878,19.45,36.96,79.74,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.07,29.66,60.22,13.92,4,PUMP_MIST_LOW,2.71,18.07,41.66,75.22,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.43,27.23,57.69,20.63,4,PUMP_MIST_LOW,5.303,18.43,39.23,72.69,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,19.55,31.54,59.5,19.22,4,PUMP_MIST_LOW,5.574,17.55,43.54,74.5,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.99,32.87,56.8,12.8,4,PUMP_MIST_LOW,17.976,18.99,44.87,71.8,3
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.61,32.08,61.72,9.43,5,PUMP_MIST_HIGH,-4.74,17.61,50.08,79.72,0
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,18.79,31.05,62.21,20.97,5,PUMP_MIST_HIGH,-13.228,15.79,49.05,80.21,1
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,20.69,29.47,53.98,16.6,5,PUMP_MIST_HIGH,7.599,17.69,47.47,71.98,2
0,COOL,0,VERY_DRY,2,OPTIMAL,0,DARK,21.04,29.55,59.94,19.84,5,PUMP_MIST_HIGH,-3.657,18.04,47.55,77.94,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,18.73,32.37,55.93,38.5,0,OFF,15.383,18.73,33.37,55.93,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.01,30.25,58.66,43.51,0,OFF,15.839,19.01,31.25,58.66,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.08,26.63,61.71,41.44,0,OFF,3.866,19.08,27.63,61.71,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.27,33.3,54.43,39.53,0,OFF,15.468,19.27,34.3,54.43,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.31,28.04,53.09,43.66,1,MIST_LOW,35.021,18.11,38.04,54.09,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,21.12,31.42,54.58,39.3,1,MIST_LOW,49.346,19.92,41.42,55.58,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.57,30.7,59.39,39.09,1,MIST_LOW,43.279,18.37,40.7,60.39,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.3,32.76,54.99,38.62,1,MIST_LOW,46.524,18.1,42.76,55.99,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.95,27.9,58.72,40.9,2,MIST_HIGH,47.015,17.65,44.9,60.72,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,21.38,28.36,62.78,41.9,2,MIST_HIGH,43.797,19.08,45.36,64.78,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.37,30.53,59.86,42.94,2,MIST_HIGH,46.961,17.07,47.53,61.86,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,18.74,30.85,57.97,44.85,2,MIST_HIGH,49.43,16.44,47.85,59.97,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.4,32.39,59.07,38.23,3,PUMP,-7.899,19.1,35.39,77.07,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.38,30.97,59.78,42.65,3,PUMP,-8.522,20.08,33.97,77.78,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.45,32.71,59.28,44.84,3,PUMP,-4.496,20.15,35.71,77.28,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.41,28.47,57.41,40.95,3,PUMP,-7.452,20.11,31.47,75.41,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.65,26.72,55.95,42.97,4,PUMP_MIST_LOW,8.838,19.15,37.72,70.95,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.09,27.06,58.39,45.66,4,PUMP_MIST_LOW,-0.742,17.59,38.06,73.39,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.09,33.31,61.3,37.08,4,PUMP_MIST_LOW,6.329,18.59,44.31,76.3,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,20.91,29.85,61.06,42.96,4,PUMP_MIST_LOW,3.941,19.41,40.85,76.06,3
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,19.55,26.92,62.63,35.69,5,PUMP_MIST_HIGH,-8.292,17.05,43.92,80.63,0
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,21.31,32.88,60.24,45.76,5,PUMP_MIST_HIGH,11.881,18.81,49.88,78.24,1
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,21.31,32.44,56.66,43.49,5,PUMP_MIST_HIGH,18.704,18.81,49.44,74.66,2
0,COOL,0,VERY_DRY,2,OPTIMAL,1,LOW,18.64,30.29,57.55,42.07,5,PUMP_MIST_HIGH,4.862,16.14,47.29,75.55,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.48,30.68,61.22,67.28,0,OFF,18.456,20.98,29.68,59.22,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,18.9,27.87,53.25,66.61,0,OFF,-2.691,19.4,26.87,51.25,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.17,33.32,55.21,56.76,0,OFF,14.214,20.67,32.32,53.21,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.91,33.28,56.02,60.9,0,OFF,18.188,21.41,32.28,54.02,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,18.99,33.57,56.04,61.91,1,MIST_LOW,43.236,18.29,41.57,55.04,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,18.87,33.1,54.36,61.44,1,MIST_LOW,38.557,18.17,41.1,53.36,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.48,31.95,62.46,61.03,1,MIST_LOW,44.334,19.78,39.95,61.46,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.68,27.24,57.15,57.19,1,MIST_LOW,40.821,19.98,35.24,56.15,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.97,29.26,62.52,56.39,2,MIST_HIGH,43.886,18.17,44.26,62.52,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.64,29.55,62.51,66.27,2,MIST_HIGH,43.294,17.84,44.55,62.51,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,18.88,31.49,58.44,67.73,2,MIST_HIGH,52.493,17.08,46.49,58.44,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.6,29.19,54.9,57.47,2,MIST_HIGH,45.556,17.8,44.19,54.9,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.97,29.64,59.63,63.7,3,PUMP,-5.839,21.17,30.64,75.63,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.27,26.17,60.87,58.92,3,PUMP,-16.239,20.47,27.17,76.87,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,18.95,30.52,53.69,65.18,3,PUMP,11.574,19.15,31.52,69.69,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.18,27.73,61.7,59.94,3,PUMP,-18.983,19.38,28.73,77.7,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.01,33.2,53.03,66.3,4,PUMP_MIST_LOW,32.709,18.01,42.2,66.03,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.01,27.04,55.51,58.09,4,PUMP_MIST_LOW,17.617,18.01,36.04,68.51,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.45,26.21,53.15,65.48,4,PUMP_MIST_LOW,25.861,19.45,35.21,66.15,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,19.27,28.59,54.74,56.63,4,PUMP_MIST_LOW,22.537,18.27,37.59,67.74,3
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.68,30.21,60.46,61.71,5,PUMP_MIST_HIGH,7.741,18.68,45.21,76.46,0
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.78,30.11,54.09,62.05,5,PUMP_MIST_HIGH,21.27,18.78,45.11,70.09,1
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,21.25,26.35,60.83,66.4,5,PUMP_MIST_HIGH,2.598,19.25,41.35,76.83,2
0,COOL,0,VERY_DRY,2,OPTIMAL,2,MEDIUM,20.06,29.66,62.64,56.73,5,PUMP_MIST_HIGH,0.311,18.06,44.66,78.64,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.94,29.21,59.86,87.88,0,OFF,12.96,20.94,26.21,56.86,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,21.15,26.59,53.81,89.3,0,OFF,-0.092,22.15,23.59,50.81,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,18.78,28.2,59.33,88.58,0,OFF,6.523,19.78,25.2,56.33,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.51,33.96,58.31,87.44,0,OFF,15.907,20.51,30.96,55.31,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.3,26.79,60.02,92.23,1,MIST_LOW,41.137,20.1,32.79,58.02,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.42,32.15,60.21,84.58,1,MIST_LOW,49.717,20.22,38.15,58.21,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.86,27.83,56.39,87.44,1,MIST_LOW,33.868,19.66,33.83,54.39,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.76,26.76,57.27,89.98,1,MIST_LOW,33.686,19.56,32.76,55.27,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.65,27.22,62.23,82.81,2,MIST_HIGH,40.685,18.35,40.22,61.23,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.93,26.75,53.97,90.87,2,MIST_HIGH,40.234,19.63,39.75,52.97,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.87,30.45,58.86,88.74,2,MIST_HIGH,56.271,19.57,43.45,57.86,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.52,26.98,56.54,89.98,2,MIST_HIGH,41.504,18.22,39.98,55.54,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.7,32.94,60.21,93.62,3,PUMP,-2.148,21.4,31.94,75.21,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.28,28.81,58.78,84.55,3,PUMP,-7.096,20.98,27.81,73.78,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.44,27.79,54.08,92.14,3,PUMP,11.642,21.14,26.79,69.08,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.63,32.1,58.74,91.69,3,PUMP,-3.841,20.33,31.1,73.74,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.97,33.8,61.18,89.36,4,PUMP_MIST_LOW,13.28,20.47,40.8,73.18,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.4,26.21,62.29,91.95,4,PUMP_MIST_LOW,-2.996,19.9,33.21,74.29,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.35,27.44,60.03,85.71,4,PUMP_MIST_LOW,0.369,18.85,34.44,72.03,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.55,26.05,61.7,88.8,4,PUMP_MIST_LOW,-4.724,19.05,33.05,73.7,3
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.72,27.13,59.33,82.37,5,PUMP_MIST_HIGH,2.63,18.22,40.13,74.33,0
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,20.69,27.72,57.2,86.09,5,PUMP_MIST_HIGH,11.142,19.19,40.72,72.2,1
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,19.64,31.77,60.77,88.81,5,PUMP_MIST_HIGH,6.759,18.14,44.77,75.77,2
0,COOL,0,VERY_DRY,2,OPTIMAL,3,BRIGHT,18.84,26.42,54.57,89.41,5,PUMP_MIST_HIGH,18.649,17.34,39.42,69.57,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.49,28.18,83.62,14.83,0,OFF,-45.159,19.99,30.18,83.62,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.84,28.19,84.55,10.37,0,OFF,-49.177,19.34,30.19,84.55,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.8,28.27,83.78,14.84,0,OFF,-47.551,19.3,30.27,83.78,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.47,26.36,80.95,16.19,0,OFF,-42.522,19.97,28.36,80.95,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.62,28.41,79.11,10.65,1,MIST_LOW,-14.829,16.92,39.41,80.11,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.32,28.62,77.08,17.96,1,MIST_LOW,-7.993,17.62,39.62,78.08,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.09,29.04,84.04,15.0,1,MIST_LOW,-22.656,17.39,40.04,85.04,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.93,32.45,77.72,19.34,1,MIST_LOW,1.953,19.23,43.45,78.72,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.72,26.15,86.21,19.35,2,MIST_HIGH,-37.465,15.92,44.15,88.21,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.21,30.59,84.09,14.01,2,MIST_HIGH,-21.141,17.41,48.59,86.09,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.92,26.17,80.25,18.62,2,MIST_HIGH,-24.261,16.12,44.17,82.25,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.33,32.66,86.2,10.06,2,MIST_HIGH,-21.867,17.53,50.66,88.2,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.96,27.95,82.89,15.29,3,PUMP,-86.159,20.16,31.95,100.0,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.71,28.48,80.4,13.0,3,PUMP,-85.952,18.91,32.48,98.4,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.07,30.08,78.14,15.12,3,PUMP,-80.694,18.27,34.08,96.14,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,21.14,28.8,84.27,18.83,3,PUMP,-84.251,20.34,32.8,100.0,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.88,27.89,78.46,11.37,4,PUMP_MIST_LOW,-63.828,18.88,39.89,93.46,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.29,32.08,83.56,11.13,4,PUMP_MIST_LOW,-69.717,18.29,44.08,98.56,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.76,29.95,84.54,18.12,4,PUMP_MIST_LOW,-73.674,18.76,41.95,99.54,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,19.86,33.39,82.64,16.62,4,PUMP_MIST_LOW,-67.083,17.86,45.39,97.64,3
0,COOL,0,VERY_DRY,3,WET,0,DARK,20.35,32.91,83.27,10.81,5,PUMP_MIST_HIGH,-74.822,17.35,50.91,100.0,0
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.79,29.54,80.03,12.3,5,PUMP_MIST_HIGH,-81.067,15.79,47.54,98.03,1
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.76,30.06,80.1,14.42,5,PUMP_MIST_HIGH,-80.501,15.76,48.06,98.1,2
0,COOL,0,VERY_DRY,3,WET,0,DARK,18.76,32.65,77.77,19.37,5,PUMP_MIST_HIGH,-71.436,15.76,50.65,95.77,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.99,30.92,82.07,39.55,0,OFF,-35.893,20.99,31.92,82.07,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.15,32.33,85.96,39.4,0,OFF,-44.491,20.15,33.33,85.96,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.87,31.21,80.22,39.71,0,OFF,-31.933,20.87,32.21,80.22,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.02,26.49,78.04,44.79,0,OFF,-40.81,19.02,27.49,78.04,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.56,31.71,82.05,36.07,1,MIST_LOW,-12.695,18.36,41.71,83.05,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.29,29.5,81.39,40.27,1,MIST_LOW,-15.725,18.09,39.5,82.39,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.04,28.98,79.83,38.91,1,MIST_LOW,-14.066,17.84,38.98,80.83,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.55,30.78,84.89,41.77,1,MIST_LOW,-20.209,18.35,40.78,85.89,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,18.78,26.76,83.78,37.41,2,MIST_HIGH,-21.186,16.48,43.76,85.78,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.63,31.25,86.06,44.48,2,MIST_HIGH,-12.885,18.33,48.25,88.06,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.53,30.66,78.41,38.2,2,MIST_HIGH,-1.264,17.23,47.66,80.41,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,21.31,31.59,80.92,41.14,2,MIST_HIGH,0.64,19.01,48.59,82.92,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,21.23,28.48,80.77,43.5,3,PUMP,-81.883,20.93,31.48,98.77,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.88,31.36,85.29,42.87,3,PUMP,-80.976,20.58,34.36,100.0,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.52,30.21,83.46,39.08,3,PUMP,-83.961,20.22,33.21,100.0,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.61,28.9,78.8,36.57,3,PUMP,-82.242,19.31,31.9,96.8,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,21.25,29.89,79.27,35.65,4,PUMP_MIST_LOW,-61.122,19.75,40.89,94.27,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,18.82,32.76,78.01,43.25,4,PUMP_MIST_LOW,-61.704,17.32,43.76,93.01,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.94,33.07,77.38,38.04,4,PUMP_MIST_LOW,-53.079,19.44,44.07,92.38,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.75,27.05,80.77,35.95,4,PUMP_MIST_LOW,-70.448,19.25,38.05,95.77,3
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.93,32.17,85.09,35.99,5,PUMP_MIST_HIGH,-64.161,18.43,49.17,100.0,0
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.83,29.29,83.76,36.85,5,PUMP_MIST_HIGH,-72.299,17.33,46.29,100.0,1
0,COOL,0,VERY_DRY,3,WET,1,LOW,19.84,28.28,84.49,39.39,5,PUMP_MIST_HIGH,-73.853,17.34,45.28,100.0,2
0,COOL,0,VERY_DRY,3,WET,1,LOW,20.1,28.48,85.09,39.63,5,PUMP_MIST_HIGH,-72.734,17.6,45.48,100.0,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.94,28.94,86.47,67.81,0,OFF,-45.879,21.44,27.94,84.47,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.89,28.25,80.82,62.33,0,OFF,-38.456,20.39,27.25,78.82,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,21.31,32.54,85.01,57.66,0,OFF,-35.892,21.81,31.54,83.01,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.3,31.13,85.74,62.65,0,OFF,-46.089,19.8,30.13,83.74,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,18.89,32.77,85.51,59.42,1,MIST_LOW,-17.848,18.19,40.77,84.51,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.74,28.18,86.05,57.77,1,MIST_LOW,-20.402,20.04,36.18,85.05,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.82,33.57,79.22,61.41,1,MIST_LOW,-0.349,19.12,41.57,78.22,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.58,26.21,77.53,62.02,1,MIST_LOW,-9.365,18.88,34.21,76.53,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.26,33.96,80.75,56.34,2,MIST_HIGH,0.829,17.46,48.96,80.75,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,21.21,32.71,83.5,65.5,2,MIST_HIGH,-0.708,19.41,47.71,83.5,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,18.99,28.3,85.3,64.35,2,MIST_HIGH,-18.66,17.19,43.3,85.3,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,18.99,31.64,81.49,56.06,2,MIST_HIGH,-5.286,17.19,46.64,81.49,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,18.82,28.05,85.35,62.59,3,PUMP,-94.454,19.02,29.05,100.0,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.64,30.22,78.11,59.46,3,PUMP,-72.803,20.84,31.22,94.11,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.44,26.38,81.2,65.53,3,PUMP,-89.247,19.64,27.38,97.2,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.88,26.89,86.05,63.16,3,PUMP,-92.925,20.08,27.89,100.0,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,18.65,30.12,79.42,57.72,4,PUMP_MIST_LOW,-66.817,17.65,39.12,92.42,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.8,30.92,79.41,61.0,4,PUMP_MIST_LOW,-61.816,18.8,39.92,92.41,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.46,26.68,86.75,56.81,4,PUMP_MIST_LOW,-81.899,19.46,35.68,99.75,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.07,30.06,86.88,62.65,4,PUMP_MIST_LOW,-78.028,19.07,39.06,99.88,3
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.69,29.76,83.36,67.77,5,PUMP_MIST_HIGH,-72.213,17.69,44.76,99.36,0
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.31,26.13,84.89,60.14,5,PUMP_MIST_HIGH,-80.599,17.31,41.13,100.0,1
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,20.65,31.03,84.72,64.82,5,PUMP_MIST_HIGH,-68.471,18.65,46.03,100.0,2
0,COOL,0,VERY_DRY,3,WET,2,MEDIUM,19.53,26.35,82.46,65.76,5,PUMP_MIST_HIGH,-76.299,17.53,41.35,98.46,3
